"","subject","targetSide","stream","orientation","efficacy","latency","precision","val","warnings","valGuessing","pLRtest","nPerCond"
"155","AT","both","Right","Canonical",0.705928036693761,0.543129333663112,0.547247872288868,142.147923437963,"None",206.095594418164,1.53675110175823e-27,72
"156","AT","both","Right","Inverted",0.614582961300028,0.480279936095144,0.662072881964364,162.949556219177,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",207.870877417753,2.36785505850604e-19,72
"157","AT","left","Left","Canonical",0.931557787130459,0.130111987532105,0.393326520062871,18.64915310481,"message= , call= log(likelihood + 1e-08)",50.5997411408763,8.61735458712627e-14,18
"158","AT","left","Left","Inverted",0.794317136290562,0.215727030779365,0.439209028424477,29.2291375395147,"None",51.2565204715511,1.46929186699566e-09,18
"159","AT","right","Right","Canonical",0.929187709566127,0.417755604009836,0.509254288427762,21.7712828154948,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,3.67783712699982e-12,18
"160","AT","right","Right","Inverted",0.873016090825396,0.425071891452661,0.150328638343392,22.3054001444147,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.7175241365327,2.80174610229487e-12,18
"161","AU","both","Left","Canonical",0.666666938505218,0.3998450813167,0.155989704668039,132.676501101091,"None",203.448462791992,1.75610158301456e-30,72
"162","AU","both","Left","Inverted",0.52646931776979,0.592993474318755,0.5730184013428,170.19723258754,"None",206.889005651742,8.0446378998884e-16,72
"163","AU","both","Right","Canonical",0.504309260428992,0.0875187975028787,0.462612243642819,169.192324165792,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",207.977946551347,1.01836359813568e-16,72
"164","AU","both","Right","Inverted",0.275487774422905,0.545855289242558,0.94267463358848,209.797547129168,"None",217.600766131208,0.00136533968850579,72
"165","AU","left","Left","Canonical",0.746031931586117,0.293280597191962,0.128026073291487,23.6933989929956,"None",49.9065941203163,2.42956187944246e-11,18
"166","AU","left","Left","Inverted",0.809523908810712,0.431903323063888,0.153284980257409,25.5749834015568,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,1.53858181589116e-10,18
"167","AU","right","Right","Canonical",0.863293165985554,0.0756250250544148,0.359246996507221,21.0397355828322,"None",49.9065941203163,1.79173370039376e-12,18
"168","AU","right","Right","Inverted",0.924507919843697,0.407491326948005,0.61228432946724,24.1655815578588,"message= , call= log(likelihood + 1e-08)",49.9065941203163,3.86181014353639e-11,18
"169","AV","both","Left","Canonical",0.606850166222045,0.075131404308876,0.397228873266363,146.847663587225,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",205.363027888376,3.36399006419242e-25,72
"170","AV","both","Left","Inverted",0.555626108044971,-0.154058498048012,0.33391903214813,154.729987787647,"None",208.827343531381,2.68423032458069e-23,72
"171","AV","both","Right","Canonical",0.574569696950973,0.259201942697991,0.658282051346683,163.296881791928,"None",203.480867059927,2.55920397696781e-17,72
"172","AV","both","Right","Inverted",0.57107256773424,0.813011904397251,2.04378850952619,194.168975801111,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",207.344333008278,8.05346680569743e-06,72
"173","AV","left","Left","Canonical",0.819906483801146,-0.177610370652699,0.944551232738752,34.6537391339677,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.1460740495384,8.56389465902433e-07,18
"174","AV","left","Left","Inverted",0.862743111092827,0.0657303082143699,0.472673436919948,26.5691974723664,"None",51.736093295989,6.78282525301154e-11,18
"175","AV","right","Right","Canonical",0.717953964295477,0.392224411571786,0.481623628007343,34.2835035673769,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.5948462435749,1.46366037163755e-07,18
"176","AV","right","Right","Inverted",0.619047630778953,0.426561217709636,0.157504231000414,35.6998739707634,"None",50.6767021820124,1.41138382737036e-06,18
"177","AW","both","Left","Canonical",0.818557607949499,0.42784919579131,0.528128092922476,117.485836445755,"None",203.261099909917,5.88738306767749e-37,72
"178","AW","both","Left","Inverted",0.687420420783279,0.267144133182025,0.494690274233722,139.128616041979,"None",203.558019163802,9.52784745491469e-28,72
"179","AW","both","Right","Canonical",0.481166129125124,0.383390694230107,0.532713222385868,176.68166373178,"None",209.248281493873,4.69742229380112e-14,72
"180","AW","both","Right","Inverted",0.435965345954559,-0.0619616180853343,0.461083964350836,177.454136826801,"None",207.745459240084,4.41325504068084e-13,72
"181","AW","left","Left","Canonical",1,0.611869632371924,0.771850987295788,22.0872060958122,"None",49.9065941203163,5.01680742426661e-12,18
"182","AW","left","Left","Inverted",0.911205398813813,0.375354476376984,0.951816569743055,31.9978313306603,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.1875275497785,2.34916424660608e-08,18
"183","AW","right","Right","Canonical",1,0.440081363810548,0.516615740825976,16.2492291593173,"None",49.9065941203163,1.60361813952365e-14,18
"184","AW","right","Right","Inverted",0.873016067127187,0.370459950119143,0.142593344347074,19.5296446236214,"None",50.1579085028829,3.16777297623556e-13,18
"185","AX","both","Left","Canonical",0.591201388107526,0.208694358763531,0.373645039301396,147.510324919828,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",203.518488217492,4.03990262382159e-24,72
"186","AX","both","Left","Inverted",0.709973416955629,0.19443556416901,0.379229897804825,126.637771069123,"None",203.582086051901,3.81809777473509e-33,72
"187","AX","both","Right","Canonical",0.536292348130079,0.191732431230568,0.831043773433877,179.592293581861,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",209.609499924482,5.7795571385279e-13,72
"188","AX","both","Right","Inverted",0.537596352031454,0.267012470836627,0.453447845892858,164.092077745964,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",206.939110361967,1.84148294096315e-18,72
"189","AX","left","Left","Canonical",1,0.391170029561502,0.613947925200867,18.5514989826457,"None",49.9065941203163,1.54892795636136e-13,18
"190","AX","left","Left","Inverted",1,0.33412463483129,0.902463815373606,24.5040244674735,"None",49.9065941203163,5.38278606588476e-11,18
"191","AX","right","Right","Canonical",0.925383838187874,0.469292732839224,0.619163713907861,24.5458842733545,"message= , call= log(likelihood + 1e-08)",50.1579085028829,4.38287585904713e-11,18
"192","AX","right","Right","Inverted",0.862742874449957,0.0657302539471188,0.472673401178946,24.8540188939628,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.0209109291727,6.78285045785485e-11,18
"193","AY","both","Left","Canonical",0.920534776596263,-0.325594906447917,0.64369663217474,100.546543751154,"message= , call= log(likelihood + 1e-08)",201.001162852559,2.68348387933345e-43,72
"194","AY","both","Left","Inverted",0.811400064496104,-0.226946838344839,0.753503877227927,133.736428119838,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.080679988104,2.68536677821602e-30,72
"195","AY","both","Right","Canonical",0.673721039768586,-0.132632767483263,0.587467751270556,148.56938925879,"None",205.588369614672,1.48318631938797e-24,72
"196","AY","both","Right","Inverted",0.485128875313316,-0.266066316817319,0.569479814971473,174.391015675827,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",206.051912118265,1.14621750170145e-13,72
"197","AY","left","Left","Canonical",0.931417381774444,-0.0612342018693506,0.462161760353266,20.1139044063056,"message= , call= log(likelihood + 1e-08)",49.9065941203163,7.2081294535847e-13,18
"198","AY","left","Left","Inverted",0.690066442668486,-0.235737399176003,0.879815138035077,39.1157368783272,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.5515390616466,4.29495059358887e-05,18
"199","AY","right","Right","Canonical",0.865386983816531,0.00410375064611897,0.42945222886103,23.2810935200496,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.0243771359727,1.44379410291138e-11,18
"200","AY","right","Right","Inverted",1,-0.277554126046338,0.886712004458699,24.2652136453701,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,4.25842970184714e-11,18
"201","AZ","both","Left","Canonical",0.846022164393857,0.0532254943487153,0.406123186654728,97.3565201370349,"None",202.081121769635,3.83020190097315e-45,72
"202","AZ","both","Left","Inverted",0.761177496559854,0.348187148861671,0.749456566889101,140.822409078217,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",202.635851599812,1.27711737393287e-26,72
"203","AZ","both","Right","Canonical",0.555798250644459,-0.161992084804381,0.402160140744902,158.651694453752,"None",207.853734993296,3.424679273492e-21,72
"204","AZ","both","Right","Inverted",0.523370724365604,0.139991415686778,0.450626070805848,162.174102972874,"None",204.109791214657,4.53312266017623e-18,72
"205","AZ","left","Left","Canonical",1,0.346319633286204,0.508649676942923,15.7263150425469,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,9.57757137092744e-15,18
"206","AZ","left","Left","Inverted",0.706706558151137,0.493001702954337,0.626209488063248,36.4436412837609,"None",51.4388420146308,1.38648785139334e-06,18
"207","AZ","right","Right","Canonical",0.726796180012786,0.0890821150256057,0.364879950485256,29.4691335120711,"None",50.3990705035959,4.29644531227152e-09,18
"208","AZ","right","Right","Inverted",0.924508022115715,0.407491328787189,0.612284327098108,24.7533665443883,"message= , call= log(likelihood + 1e-08)",50.4943806572184,3.86180426831912e-11,18
"209","BA","both","Left","Canonical",0.794486522932343,0.124961863551795,0.459211480895965,117.339351868691,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.352508650273,1.7194441909333e-37,72
"210","BA","both","Left","Inverted",0.711988582256676,0.169927576516826,0.788280935530705,153.207773546322,"None",206.001982080295,9.76272259759069e-23,72
"211","BA","both","Right","Canonical",0.538619358990083,0.228644786594599,0.36780756610743,155.637166772634,"None",203.203499722262,1.72903674678025e-20,72
"212","BA","both","Right","Inverted",0.316055882213307,0.182163777282834,0.749789006326693,199.110819672837,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",211.170868462999,2.35785229902518e-05,72
"213","BA","left","Left","Canonical",1,0.0573633234838411,0.452989950648302,14.0196726514498,"None",49.9065941203163,1.77975575053806e-15,18
"214","BA","left","Left","Inverted",0.931125784808936,0.243143648117333,0.454398122281901,20.6290701571683,"message= , call= log(likelihood + 1e-08)",50.3120591484245,8.02952072075189e-13,18
"215","BA","right","Right","Canonical",0.923338513912665,0.460147866389131,0.50447297531997,22.0179402925259,"message= , call= log(likelihood + 1e-08)",50.0243771359727,4.17444532002336e-12,18
"216","BA","right","Right","Inverted",0.655402175452923,0.260522900954059,0.449714970131973,36.0375836636599,"None",51.2785125067416,1.09273331011493e-06,18
"217","BB","both","Left","Canonical",0.984127119010452,-0.353553452186675,0.143794615939935,38.5214847481877,"message= , call= log(likelihood + 1e-08)",199.626376481265,1.55019231266295e-69,72
"218","BB","both","Left","Inverted",0.794364792545538,-0.267537778918281,0.365320706582692,113.041232986639,"None",206.494564954474,2.84309446059852e-40,72
"219","BB","both","Right","Canonical",0.576125861693427,0.0642909669070626,1.33487156537613,185.761727289529,"None",208.357337822898,8.42612471550995e-10,72
"220","BB","both","Right","Inverted",0.246703741408071,0.551597611554761,0.823581605699245,203.647692335331,"None",210.815727970644,0.00248162430838442,72
"221","BB","left","Left","Canonical",1,-0.0554965456318178,0.549241475861798,16.957980896574,"None",49.9065941203163,3.2241804943628e-14,18
"222","BB","left","Left","Inverted",0.809523955870168,-0.373939969830012,0.144304588896478,23.7156286204595,"None",50.0889156451103,2.07622998388083e-11,18
"223","BB","right","Right","Canonical",0.706557816001774,0.486983629855612,0.459631564723701,34.092437099206,"None",51.2201529016659,1.74983390606515e-07,18
"224","BB","right","Right","Inverted",0.643055813607847,0.082478851211283,0.766947435694839,39.8151666198236,"None",50.5247408949534,8.61485457207903e-05,18
"225","BC","both","Left","Canonical",0.794984799252006,-0.0590858029473457,0.381281415065123,107.362616924347,"None",203.748662244956,1.5373407613542e-41,72
"226","BC","both","Left","Inverted",0.636789867603722,0.0484064716362431,0.642469234119051,154.685662310693,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",203.253524342412,6.41621637436049e-21,72
"227","BC","both","Right","Canonical",0.607667915032371,0.0488495672194113,0.465752285198626,152.34156232269,"None",205.947919405504,4.36630125542728e-23,72
"228","BC","both","Right","Inverted",0.398962881368143,0.349909425872093,0.325938272434348,185.279300232265,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",212.75621672234,7.02366069691641e-12,72
"229","BC","left","Left","Canonical",1,-0.168535368407924,0.918873991513853,24.7855498986749,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,7.09484032929183e-11,18
"230","BC","left","Left","Inverted",0.936508115692759,0.443013318252408,0.14967004463702,17.5954995437136,"message= , call= log(likelihood + 1e-08)",49.9637525247445,5.71111264461766e-14,18
"231","BC","right","Right","Canonical",0.931611278600585,0.0706608505442537,0.357000104971385,16.7516327815678,"message= , call= log(likelihood + 1e-08)",50.3990705035959,1.61938484990497e-14,18
"232","BC","right","Right","Inverted",0.80952397649038,0.459481411599505,0.155262981152436,27.184689232905,"None",50.9688385190993,2.63106815231611e-10,18
"233","BD","both","Left","Canonical",0.743732713840119,0.268767670580524,0.357154082503587,119.114857507142,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",202.527903130562,6.16349261522257e-36,72
"234","BD","both","Left","Inverted",0.685412744122922,0.362520701251548,0.422339307110198,137.460528196256,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.719625943062,5.74471958372986e-29,72
"235","BD","both","Right","Canonical",0.590349953396297,0.209399231084308,0.370536252131388,150.106174305377,"None",206.102391046659,4.08802651523183e-24,72
"236","BD","both","Right","Inverted",0.474855447570893,0.0353146570514601,0.498725768521407,174.802605014508,"None",208.476724324242,1.57735566794053e-14,72
"237","BD","left","Left","Canonical",0.873016373327335,0.499999986760669,0.157017804638844,24.6905116338802,"None",51.9496671721114,8.69897383749699e-12,18
"238","BD","left","Left","Inverted",0.794822401328348,-0.0817790709296704,0.361231861926779,26.9358015188664,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.6211635394248,1.0876821357384e-10,18
"239","BD","right","Right","Canonical",1,0.221626031884781,0.989967567487746,26.0831988568706,"None",49.9065941203163,2.53181305003305e-10,18
"240","BD","right","Right","Inverted",0.809524009588565,0.460265125783168,0.152259530867855,26.1224458757188,"None",49.9065941203163,2.63107083749962e-10,18
"241","BE","both","Left","Canonical",0.401677704924056,0.218804956665653,0.311713883515584,186.399311586389,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",217.411429335949,2.17104685855805e-13,72
"242","BE","both","Left","Inverted",0.396453948026807,0.0903187129757876,0.702427341030657,184.649472554227,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.060418534106,1.8931943488787e-08,72
"243","BE","both","Right","Canonical",0.288896391676397,0.782524419738662,0.649494552998074,208.20773536301,"None",219.834431301144,3.57578660023115e-05,72
"244","BE","both","Right","Inverted",0.25941243553644,0.349953192782533,0.542190024816799,199.642806022925,"None",210.350944473918,8.62670217973439e-05,72
"245","BE","left","Left","Canonical",0.466619317938219,0.0947035079346642,0.785104203449089,47.865727904406,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",53.7844533468238,0.00796124306209763,18
"246","BE","left","Left","Inverted",0.521226433285296,-0.12005949517658,0.374667282445586,42.1581156734129,"None",53.7256774900861,3.78469556389547e-05,18
"247","BE","right","Right","Canonical",0.619047804179004,0.482485352169573,0.0771961595751935,38.0644754639489,"None",52.5291552648479,2.31728969354404e-06,18
"248","BE","right","Right","Inverted",0.492063628962638,0.455798178635695,0.154070747580406,43.6214987805528,"None",53.3202130419773,0.000226247408991792,18
"249","BF","both","Left","Canonical",0.71832187774613,0.296892083777499,0.672745365135557,142.043548617864,"None",201.877890834034,9.09474184803476e-26,72
"250","BF","both","Left","Inverted",0.649466433088562,0.148287592788857,0.676839691037159,159.449911148107,"None",207.845401185716,7.6099641794063e-21,72
"251","BF","both","Right","Canonical",0.491598810812752,0.176790320475329,0.544452637585179,173.827143954532,"None",207.441350711223,1.67329935502844e-14,72
"252","BF","both","Right","Inverted",0.688440041885977,0.165655113724244,0.817092682129963,160.594385237976,"None",209.254058549667,5.85878800577849e-21,72
"253","BF","left","Left","Canonical",0.936507994053298,0.440559080603218,0.156116104837683,17.5383412899714,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,5.7111134923017e-14,18
"254","BF","left","Left","Inverted",0.936508104964773,0.4166448147178,0.152535000286805,16.9819978006187,"message= , call= log(likelihood + 1e-08)",50.0889156451103,2.75853920295061e-14,18
"255","BF","right","Right","Canonical",0.774444295085629,0.618900105625173,0.602337291543618,32.6608346886318,"None",50.8998456853266,5.93341304081158e-08,18
"256","BF","right","Right","Inverted",0.929896450188091,0.641787090973637,0.495671129725411,21.7060545312791,"message= , call= log(likelihood + 1e-08)",50.1579085028829,2.69443401397294e-12,18
"257","BG","both","Left","Canonical",0.814775106400065,0.285350319576392,0.439067973737042,108.826429002864,"None",200.827315583352,1.20563270499656e-39,72
"258","BG","both","Left","Inverted",0.630993834221081,0.337962877193191,0.611148050362129,157.22482429105,"None",206.437413610065,3.3890990447454e-21,72
"259","BG","both","Right","Canonical",0.7663460784673,-1.67655075277889,3.7714960250885,199.33050191146,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",208.452193510916,0.000391825219098849,72
"260","BG","both","Right","Inverted",0.346557505873683,-0.111558529676357,1.05022820108904,204.209278962635,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",215.111754998486,7.16195175031534e-05,72
"261","BG","left","Left","Canonical",0.725211712070077,0.235392000941066,0.445259987280303,34.8508770067609,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",53.3047085579032,4.81308373046525e-08,18
"262","BG","left","Left","Inverted",0.78586341300927,0.427941515057678,0.490738048991557,29.5435099183152,"None",49.9065941203163,7.47477112083547e-09,18
"263","BG","right","Right","Canonical",0.837861606356848,-0.022313530933245,0.722790917688718,31.1953844346112,"None",50.3692175528527,2.38578752251865e-08,18
"264","BG","right","Right","Inverted",0.809523978032441,0.513640115712832,0.15838741003852,26.9678567783737,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.4833308417791,3.42332048610526e-10,18
"265","BH","both","Left","Canonical",0.778370475812508,0.0951213856905396,0.565605316012456,126.110451784577,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",202.776754378236,5.03280753337664e-33,72
"266","BH","both","Left","Inverted",0.773623370414362,0.355261525130897,0.910322562405158,148.466803829441,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.57221729342,3.66864642606871e-24,72
"267","BH","both","Right","Canonical",0.779038426735773,0.0373323094496036,0.467692433876507,120.5550268935,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",204.17792763908,5.00296154447858e-36,72
"268","BH","both","Right","Inverted",0.58140069351508,-0.167777431418185,1.03996142288818,178.723595982721,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",207.520975473041,1.91841172988879e-12,72
"269","BH","left","Left","Canonical",0.863087106202881,-2.60117935639189e-10,0.421735292401654,23.8356836316264,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.5574387981086,1.47464090643013e-11,18
"270","BH","left","Left","Inverted",0.870772863014066,0.0501083441255547,0.500711330143275,25.0819843428536,"None",50.3120591484245,6.37523751564614e-11,18
"271","BH","right","Right","Canonical",0.863648140129673,0.0762738752890757,0.360319162795836,21.3619430931176,"None",50.2320164592125,1.78607900189477e-12,18
"272","BH","right","Right","Inverted",0.606954931414179,-0.138464218271444,0.602628721290191,38.2944795470655,"None",49.9065941203163,3.62620686365492e-05,18
"273","BI","both","Left","Canonical",0.796020357116323,0.107367972124645,0.576232948929927,123.469925306797,"None",202.320612202022,5.74338280360928e-34,72
"274","BI","both","Left","Inverted",0.638006206156089,0.457866325568687,0.675947710415442,158.78628188,"None",206.321073290112,1.78386275542152e-20,72
"275","BI","both","Right","Canonical",0.64133650906617,0.179659579688001,0.463766488857997,149.44090728521,"None",207.948665408771,3.38945808701905e-25,72
"276","BI","both","Right","Inverted",0.585826524472568,0.240093065214991,0.486783689228368,157.338704004639,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",205.465923160463,9.92449417168674e-21,72
"277","BI","left","Left","Canonical",0.65800522695886,0.09723652282699,0.366783121415678,33.51974725939,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.0333770025226,1.20220112644612e-07,18
"278","BI","left","Left","Inverted",0.928747907866902,0.417115926357928,0.506767549968795,22.2680762917673,"message= , call= log(likelihood + 1e-08)",50.3990705035959,3.69347519109776e-12,18
"279","BI","right","Right","Canonical",0.809523937163756,0.375644557290274,0.142353268350783,23.5904655915429,"None",49.9637525247445,2.07623017028013e-11,18
"280","BI","right","Right","Inverted",0.809524000072726,0.539905218405868,0.152912619219234,27.2980178619461,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.0821671941206,2.63106803378172e-10,18
"281","BJ","both","Left","Canonical",0.282644428990555,-4,4,231.537325243742,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",232.850710290213,0.452815720454615,72
"282","BJ","both","Left","Inverted",0.20056358536725,-4,4,239.200737645928,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",239.849963325674,0.729500849146131,72
"283","BJ","both","Right","Canonical",0.079365579725259,3.32982758707275,0.164189405706235,220.265211053907,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",222.234219017827,0.268235546738477,72
"284","BJ","both","Right","Inverted",0.0814815628845251,-4,0.0138145400818814,215.515292162275,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",218.230790378369,0.142824543603868,72
"285","BJ","left","Left","Canonical",0.837345870418631,-4,4,50.3130960227851,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",53.1907671648881,0.124139395955975,18
"286","BJ","left","Left","Inverted",0.319037240949332,-4,4,58.0739064055434,"None",58.4194346831878,0.875305494649665,18
"287","BJ","right","Right","Canonical",0.0518519073928474,3.9822516158201,0.0327848767423962,53.4486254530103,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",53.7474415620067,0.896974208427211,18
"288","BJ","right","Right","Inverted",0.111115239298756,1.83643156559035,0.0846107301602438,55.0877165370273,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",56.2634590441505,0.50272955614465,18
"289","BK","both","Left","Canonical",0.396374967755409,-0.23949845695704,0.629841173819536,187.624592813181,"None",208.615760339146,4.04690721876134e-09,72
"290","BK","both","Left","Inverted",0.599835500600167,-0.287563616368128,0.66258538901065,165.857013377337,"None",208.91801311442,1.49039125891261e-18,72
"291","BK","both","Right","Canonical",0.317460374092585,-0.393725042883962,0.164697529674444,190.578525968384,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",210.226761247102,1.50194650251735e-08,72
"292","BK","both","Right","Inverted",0.162389332026506,-0.121900540538842,0.301958965444202,202.678123544462,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",209.940391297851,0.00227153023063601,72
"293","BK","left","Left","Canonical",0.651299472926984,0.347331239223084,0.470725867835681,36.361916066982,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",51.0093299025319,1.94167092541282e-06,18
"294","BK","left","Left","Inverted",0.589581663834378,-0.111706765299858,0.928188024409201,44.8876978134346,"None",52.9719062782975,0.00104729488391064,18
"295","BK","right","Right","Canonical",0.655399620991514,0.260523579053453,0.449701927532467,36.2203957122968,"None",51.4613149223789,1.09274351182668e-06,18
"296","BK","right","Right","Inverted",0.525926080550021,0.395976408308359,0.00126821368214801,36.1497408022868,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",52.0266284692473,5.8976041448637e-07,18
"297","BL","both","Left","Canonical",0.828789931917686,0.2419624621375,0.361356596396233,101.434730801519,"None",203.808992374157,3.9726412455007e-44,72
"298","BL","both","Left","Inverted",0.897400020768582,0.182678411506491,0.344285623650358,76.2987611930837,"None",200.031841509373,2.31125791224147e-53,72
"299","BL","both","Right","Canonical",0.783447896357248,0.184127274202626,0.707514375400991,133.353889473027,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",202.784660807051,6.65157699333307e-30,72
"300","BL","both","Right","Inverted",0.61725949783739,0.3448009489298,0.566269629210122,156.901668596823,"None",206.104591779917,3.42168792120917e-21,72
"301","BL","left","Left","Canonical",0.936508434917757,0.39488645655944,0.144221026586697,17.0571542983428,"message= , call= log(likelihood + 1e-08)",51.1875275497785,1.00605296180219e-14,18
"302","BL","left","Left","Inverted",0.873016055723129,0.378175351075381,0.134100495786933,19.6037524635131,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",50.2320164592125,3.16777261322083e-13,18
"303","BL","right","Right","Canonical",1,0.0518482235912099,0.652169356712583,19.3035187838488,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",49.9065941203163,3.24728351869107e-13,18
"304","BL","right","Right","Inverted",0.936508083732213,0.441754951335932,0.152975029865014,17.7896549901938,"message= , call= log(likelihood + 1e-08)",50.1579085028829,5.71110965377574e-14,18
"305","BM","both","Left","Canonical",0.520942349697018,0.139260833426691,0.442242785575957,170.49837479159,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",212.388041722837,4.74407267102192e-18,72
"306","BM","both","Left","Inverted",0.147834545573218,0.10029350383372,0.506661891874499,209.395737316236,"None",213.640278219717,0.036914693440656,72
"307","BM","both","Right","Canonical",0.489445383135755,0.164932795180512,0.590587125947042,176.236765182127,"None",208.497118168187,6.35151732150677e-14,72
"308","BM","both","Right","Inverted",0.445931425785103,0.532064767603721,0.706398709108653,186.912683464508,"message= , call= bobyqa(par = par, fn = ufn, lower = lower, upper = upper, control = mcontrol,     ...)",210.939445844694,2.07435705499862e-10,72
"309","BM","left","Left","Canonical",0.759985890462707,-0.135668220373641,0.81357116174295,35.3159844552886,"None",50.0889156451103,1.71950046507666e-06,18
